ID,City,Lat,Lon,Country,State
4734825,Sugar Land,29.61968,-95.63495,US,TX
4734909,Sulphur Springs,33.13845,-95.60107,US,TX
4735702,Taylor,30.57076,-97.40944,US,TX
4735966,Temple,31.09823,-97.34278,US,TX
4736028,Terrell,32.73596,-96.27526,US,TX
4736096,Texarkana,33.42513,-94.04769,US,TX
4736134,Texas City,29.38385,-94.9027,US,TX
4736388,The Colony,33.08901,-96.88639,US,TX
4736476,The Woodlands,30.15799,-95.48938,US,TX
4738214,Tyler,32.35126,-95.30106,US,TX
4738574,Universal City,29.54801,-98.29112,US,TX
4738606,University Park,32.85013,-96.80028,US,TX
4738721,Uvalde,29.20968,-99.78617,US,TX
4739157,Victoria,28.80527,-97.0036,US,TX
4739526,Waco,31.54933,-97.14667,US,TX
4740214,Watauga,32.85791,-97.25474,US,TX
4740328,Waxahachie,32.38653,-96.84833,US,TX
4740364,Weatherford,32.7593,-97.79725,US,TX
4740629,Weslaco,26.15952,-97.99084,US,TX
4741100,West University Place,29.71801,-95.43383,US,TX
4741616,White Settlement,32.75957,-97.45835,US,TX
4741752,Wichita Falls,33.91371,-98.49339,US,TX
4743275,Wylie,33.01512,-96.53888,US,TX
4744091,Alexandria,38.80484,-77.04692,US,VA
4744468,Annandale,38.83039,-77.19637,US,VA
4744709,Arlington,38.88101,-77.10428,US,VA
4744870,Ashburn,39.04372,-77.48749,US,VA
4745272,Baileys Crossroads,38.85039,-77.1297,US,VA
4747845,Blacksburg,37.22957,-80.41394,US,VA
4748305,Bon Air,37.52487,-77.55777,US,VA
4748993,Bristol,36.59649,-82.18847,US,VA
4749627,Buckhall,38.73178,-77.4311,US,VA
4749950,Burke,38.79345,-77.27165,US,VA
4751421,Cave Spring,37.22764,-80.01282,US,VA
4751839,Centreville,38.84039,-77.42888,US,VA
4751935,Chantilly,38.89428,-77.4311,US,VA
4752031,Charlottesville,38.02931,-78.47668,US,VA
4752136,Cherry Hill,38.56984,-77.26693,US,VA
4752186,Chesapeake,36.81904,-76.27494,US,VA
4752229,Chester,37.35682,-77.44165,US,VA
4752665,Christiansburg,37.12985,-80.40894,US,VA
4753671,Colonial Heights,37.26804,-77.40726,US,VA
4754966,Culpeper,38.47318,-77.99666,US,VA
4755158,Dale City,38.63706,-77.31109,US,VA
4755280,Danville,36.58597,-79.39502,US,VA
4756955,East Hampton,37.03737,-76.33161,US,VA
4758023,Fairfax,38.84622,-77.30637,US,VA
4759968,Franconia,38.78206,-77.14637,US,VA
4760059,Fredericksburg,38.30318,-77.46054,US,VA
4760232,Front Royal,38.91817,-78.19444,US,VA
4761951,Great Falls,38.99817,-77.28832,US,VA
4762894,Hampton,37.02987,-76.34522,US,VA
4763231,Harrisonburg,38.44957,-78.86892,US,VA
4763793,Herndon,38.96955,-77.3861,US,VA
4764127,Highland Springs,37.54598,-77.32776,US,VA
4764826,Hopewell,37.30432,-77.2872,US,VA
4765520,Hybla Valley,38.74761,-77.08303,US,VA
4765553,Idylwood,38.89511,-77.21165,US,VA
4768351,Lake Ridge,38.68789,-77.29776,US,VA
4768678,Laurel,37.64292,-77.50887,US,VA
4769125,Leesburg,39.11566,-77.5636,US,VA
4769608,Lincolnia,38.81845,-77.14331,US,VA
4769667,Linton Hall,38.75984,-77.57499,US,VA
4770714,Lorton,38.70428,-77.22776,US,VA
4771075,Lynchburg,37.41375,-79.14225,US,VA
4771401,Manassas,38.75095,-77.47527,US,VA
4771414,Manassas Park,38.784,-77.46971,US,VA
4772354,McLean,38.93428,-77.17748,US,VA
4772566,Mechanicsville,37.60876,-77.37331,US,VA
4772735,Merrifield,38.87428,-77.22693,US,VA
4773677,Montclair,38.61095,-77.33971,US,VA
4776024,Newport News,37.08339,-76.46965,US,VA
4776222,Norfolk,36.84681,-76.28522,US,VA
4776970,Oakton,38.88095,-77.30082,US,VA
4778626,Petersburg,37.22793,-77.40193,US,VA
4779999,Portsmouth,36.83543,-76.29827,US,VA
4780011,Portsmouth Heights,36.82098,-76.36883,US,VA
4780837,Radford,37.13179,-80.57645,US,VA
4781530,Reston,38.96872,-77.3411,US,VA
4781708,Richmond,37.55376,-77.46026,US,VA
4782167,Roanoke,37.27097,-79.94143,US,VA
4782864,Rose Hill,38.78872,-77.11276,US,VA
4784112,Salem,37.29347,-80.05476,US,VA
4785576,Short Pump,37.65042,-77.61249,US,VA
4786667,South Riding,38.92094,-77.50388,US,VA
4786714,South Suffolk,36.71709,-76.59023,US,VA
4787117,Springfield,38.78928,-77.1872,US,VA
4787440,Staunton,38.14991,-79.0732,US,VA
4787534,Sterling,39.00622,-77.4286,US,VA
4788145,Sudley,38.79289,-77.49749,US,VA
4788158,Suffolk,36.72836,-76.58496,US,VA
4790207,Tuckahoe,37.59015,-77.55638,US,VA
4790534,Tysons Corner,38.91872,-77.23109,US,VA
4791160,Vienna,38.90122,-77.26526,US,VA
4791259,Virginia Beach,36.85293,-75.97799,US,VA
4792522,Waynesboro,38.06847,-78.88947,US,VA
4792867,West Lynchburg,37.4032,-79.17808,US,VA
4792901,West Springfield,38.77261,-77.22109,US,VA
4793846,Williamsburg,37.2707,-76.70746,US,VA
4794120,Winchester,39.18566,-78.16333,US,VA
4794350,Wolf Trap,38.93983,-77.28609,US,VA
4794531,Woodlawn,38.71678,-77.13276,US,VA
4798308,Beckley,37.77817,-81.18816,US,WV
4801859,Charleston,38.34982,-81.63262,US,WV
4802316,Clarksburg,39.28065,-80.34453,US,WV
4805404,Fairmont,39.48508,-80.14258,US,WV
4809537,Huntington,38.41925,-82.44515,US,WV
4813878,Martinsburg,39.45621,-77.96389,US,WV
4815352,Morgantown,39.62953,-79.9559,US,WV
4817641,Parkersburg,39.26674,-81.56151,US,WV
4828193,Sherwood,34.81509,-92.22432,US,AR
4828382,Franklin,39.48061,-86.05499,US,IN
4828890,Chillicothe,39.33312,-82.9824,US,OH
4829307,Bay City,28.98276,-95.9694,US,TX
4829762,Alabaster,33.24428,-86.81638,US,AL
4829791,Albertville,34.26783,-86.20878,US,AL
4830198,Anniston,33.65983,-85.83163,US,AL
4830668,Athens,34.80243,-86.97219,US,AL
4830796,Auburn,32.60986,-85.48078,US,AL
4832038,Glendale Heights,41.9146,-88.06486,US,IL
4832272,North Andover,42.6987,-71.13506,US,MA
4832294,Revere,42.40843,-71.01199,US,MA
4832353,Danbury,41.39482,-73.45401,US,CT
4832425,Darien,41.07871,-73.46929,US,CT
4832554,Inkster,42.2942,-83.30993,US,MI
4833320,Cleveland Heights,41.52005,-81.55624,US,OH
4833403,East Hartford,41.78232,-72.61203,US,CT
4833425,East Haven,41.27621,-72.86843,US,CT
4833505,East Norwalk,41.10565,-73.39845,US,CT
4834040,Enfield,41.97621,-72.59176,US,CT
4834157,Fairfield,41.14121,-73.26373,US,CT
4834272,Farmington,41.71982,-72.83204,US,CT
4835003,Glastonbury,41.71232,-72.60815,US,CT
4835512,Guilford,41.28899,-72.68176,US,CT
4835654,Hamden,41.39593,-72.89677,US,CT
4835797,Hartford,41.76371,-72.68509,US,CT
4837278,Killingly Center,41.83871,-71.86924,US,CT
4837648,Ledyard,41.43982,-72.01424,US,CT
4838116,Madison,41.27954,-72.59843,US,CT
4838174,Manchester,41.77593,-72.52148,US,CT
4838204,Mansfield City,41.76593,-72.23369,US,CT
4838524,Meriden,41.53815,-72.80704,US,CT
4838633,Middletown,41.56232,-72.65065,US,CT
4838652,Milford,41.22232,-73.0565,US,CT
4838887,Montville Center,41.47899,-72.15119,US,CT
4839222,Naugatuck,41.48593,-73.05066,US,CT
4839292,New Britain,41.66121,-72.77954,US,CT
4839319,New Canaan,41.14676,-73.49484,US,CT
4839366,New Haven,41.30815,-72.92816,US,CT
4839416,New London,41.35565,-72.09952,US,CT
4839497,Newington,41.69788,-72.72371,US,CT
4839704,North Haven,41.39093,-72.85954,US,CT
4839745,North Stamford,41.13815,-73.54346,US,CT
4839822,Norwalk,41.1176,-73.4079,US,CT
4839843,Norwich,41.52426,-72.07591,US,CT
4840755,Plainfield,41.67649,-71.91507,US,CT
4840767,Plainville,41.67454,-72.85816,US,CT
4842818,Seymour,41.39676,-73.07594,US,CT
4842898,Shelton,41.31649,-73.09316,US,CT
4843353,South Windsor,41.82371,-72.6212,US,CT
4843362,Southbury,41.48148,-73.21317,US,CT
4843564,Stamford,41.05343,-73.53873,US,CT
4843786,Storrs,41.80843,-72.24952,US,CT
4843811,Stratford,41.18454,-73.13317,US,CT
4844309,Torrington,41.80065,-73.12122,US,CT
4844459,Trumbull,41.24287,-73.20067,US,CT
4845056,Wallingford,41.45704,-72.82316,US,CT
4845193,Waterbury,41.55815,-73.0515,US,CT
4845411,West Hartford,41.76204,-72.74204,US,CT
4845419,West Haven,41.27065,-72.94705,US,CT
4845519,West Torrington,41.81843,-73.14372,US,CT
4845585,Westport,41.14149,-73.3579,US,CT
4845612,Wethersfield,41.71427,-72.65259,US,CT
4845823,Willimantic,41.71065,-72.20813,US,CT
4845871,Wilton,41.19537,-73.4379,US,CT
4845898,Windham,41.69982,-72.15702,US,CT
4845920,Windsor,41.8526,-72.6437,US,CT
4845984,Wolcott,41.60232,-72.98677,US,CT
4846757,Altoona,41.64416,-93.46466,US,IA
4846834,Ames,42.03471,-93.61994,US,IA
4846960,Ankeny,41.72971,-93.60577,US,IA
4848489,Bettendorf,41.52448,-90.51569,US,IA
4849826,Burlington,40.80754,-91.11292,US,IA
4850699,Cedar Falls,42.52776,-92.44547,US,IA
4850751,Cedar Rapids,42.00833,-91.64407,US,IA
4852022,Clinton,41.84447,-90.18874,US,IA
4852065,Clive,41.60304,-93.72411,US,IA
4852640,Coralville,41.6764,-91.58045,US,IA
4852832,Council Bluffs,41.26194,-95.86083,US,IA
4853423,Davenport,41.52364,-90.57764,US,IA
4853828,Des Moines,41.60054,-93.60911,US,IA
4854529,Dubuque,42.50056,-90.66457,US,IA
4857486,Fort Dodge,42.49747,-94.16802,US,IA
4861719,Indianola,41.35805,-93.55744,US,IA
4862034,Iowa City,41.66113,-91.53017,US,IA
4862760,Johnston,41.67304,-93.69772,US,IA
4866263,Marion,42.03417,-91.59768,US,IA
4866371,Marshalltown,42.04943,-92.90798,US,IA
4866445,Mason City,43.15357,-93.20104,US,IA
4868404,Muscatine,41.42447,-91.04321,US,IA
4868907,Newton,41.69971,-93.04798,US,IA
4869195,North Liberty,41.74918,-91.59795,US,IA
4870380,Ottumwa,41.02001,-92.4113,US,IA
4876523,Sioux City,42.49999,-96.40031,US,IA
4879890,Urbandale,41.62666,-93.71217,US,IA
4880889,Waterloo,42.49276,-92.34296,US,IA
4880981,Waukee,41.61166,-93.88523,US,IA
4881346,West Des Moines,41.57721,-93.71133,US,IA
4882920,Addison,41.9317,-87.98896,US,IL
4883012,Albany Park,41.96836,-87.72339,US,IL
4883078,Algonquin,42.16558,-88.29425,US,IL
4883207,Alsip,41.66892,-87.73866,US,IL
4883555,Arlington Heights,42.08836,-87.98063,US,IL
4883679,Ashburn,41.74753,-87.71116,US,IL
4883817,Aurora,41.76058,-88.32007,US,IL
4883904,Avondale,41.93892,-87.71117,US,IL
4884141,Bartlett,41.99503,-88.18563,US,IL
4884192,Batavia,41.85003,-88.31257,US,IL
4884434,Bellwood,41.88142,-87.88312,US,IL
4884442,Belmont Cragin,41.9317,-87.76867,US,IL
4884453,Belvidere,42.26391,-88.84427,US,IL
4884509,Bensenville,41.95503,-87.94007,US,IL
4884597,Berwyn,41.85059,-87.79367,US,IL
4885156,Bloomingdale,41.95753,-88.0809,US,IL
4885164,Bloomington,40.4842,-88.99369,US,IL
4885186,Blue Island,41.65726,-87.68005,US,IL
4885265,Bolingbrook,41.69864,-88.0684,US,IL
4885342,Bourbonnais,41.15376,-87.88754,US,IL
4885418,Bradley,41.14198,-87.86115,US,IL
4885565,Bridgeport,41.83809,-87.65116,US,IL
4885573,Bridgeview,41.75003,-87.80422,US,IL
4885597,Brighton Park,41.81892,-87.69894,US,IL
4885689,Brookfield,41.82392,-87.85173,US,IL
4885955,Buffalo Grove,42.15141,-87.95979,US,IL
4885983,Burbank,41.73392,-87.7795,US,IL
4886255,Calumet City,41.61559,-87.52949,US,IL
4886662,Carol Stream,41.91253,-88.13479,US,IL
4886676,Carpentersville,42.12114,-88.25786,US,IL
4886738,Cary,42.21197,-88.23814,US,IL
4887158,Champaign,40.11642,-88.24338,US,IL
4887284,Chatham,41.74115,-87.61255,US,IL
4887398,Chicago,41.85003,-87.65005,US,IL
4887442,Chicago Heights,41.50615,-87.6356,US,IL
4887463,Chicago Lawn,41.77503,-87.69644,US,IL
4888015,Cicero,41.84559,-87.75394,US,IL
4888892,Country Club Hills,41.56809,-87.72033,US,IL
4889107,Crest Hill,41.55475,-88.09867,US,IL
4889229,Crystal Lake,42.24113,-88.3162,US,IL
4889426,Danville,40.12448,-87.63002,US,IL
4889447,Darien,41.75198,-87.97395,US,IL
4889553,DeKalb,41.92947,-88.75036,US,IL
4889668,Deerfield,42.17114,-87.84451,US,IL
4889772,Des Plaines,42.03336,-87.8834,US,IL
4889959,Dixon,41.83892,-89.47955,US,IL
4890009,Dolton,41.63892,-87.60727,US,IL
4890075,Douglas,41.83476,-87.61811,US,IL
4890119,Downers Grove,41.80892,-88.01117,US,IL
4890507,East Garfield Park,41.88087,-87.70283,US,IL
4890536,East Moline,41.50087,-90.4443,US,IL
4890549,East Peoria,40.66615,-89.5801,US,IL
4890701,Edgewater,41.98337,-87.66395,US,IL
4890864,Elgin,42.03725,-88.28119,US,IL
4890925,Elk Grove Village,42.00392,-87.97035,US,IL
4891010,Elmhurst,41.89947,-87.94034,US,IL
4891051,Elmwood Park,41.92114,-87.80923,US,IL
4891176,Englewood,41.77976,-87.64588,US,IL
4891382,Evanston,42.04114,-87.69006,US,IL
4891431,Evergreen Park,41.72059,-87.70172,US,IL
4893037,Frankfort,41.49587,-87.84866,US,IL
4893070,Franklin Park,41.93531,-87.86562,US,IL
4893171,Freeport,42.29669,-89.62123,US,IL
4893365,Gage Park,41.79503,-87.69616,US,IL
4893392,Galesburg,40.94782,-90.37124,US,IL
4893591,Geneva,41.88753,-88.30535,US,IL
4893811,Glen Ellyn,41.87753,-88.06701,US,IL
4893886,Glenview,42.06975,-87.78784,US,IL
4894061,Goodings Grove,41.6292,-87.93089,US,IL
4894320,Grand Boulevard,41.81392,-87.61727,US,IL
4894465,Grayslake,42.34447,-88.04175,US,IL
4894861,Gurnee,42.3703,-87.90202,US,IL
4895066,Hanover Park,41.99947,-88.14507,US,IL
4895298,Harvey,41.61003,-87.64671,US,IL
4895876,Highland Park,42.18169,-87.80034,US,IL
4896012,Hinsdale,41.80086,-87.93701,US,IL
4896075,Hoffman Estates,42.04281,-88.0798,US,IL
4896336,Homer Glen,41.60003,-87.93811,US,IL
4896353,Homewood,41.55726,-87.6656,US,IL
4896691,Huntley,42.16808,-88.42814,US,IL
4896728,Hyde Park,41.7942,-87.59394,US,IL
4897543,Irving Park,41.95336,-87.73645,US,IL
4898015,Joliet,41.52519,-88.0834,US,IL
4898182,Kankakee,41.12003,-87.86115,US,IL
4898401,Kenwood,41.8092,-87.59755,US,IL
4898846,La Grange,41.80503,-87.86923,US,IL
4899012,Lake Forest,42.25863,-87.84063,US,IL
4899170,Lake Zurich,42.19697,-88.09341,US,IL
4899184,Lake in the Hills,42.18169,-88.33036,US,IL
4899340,Lansing,41.56476,-87.53893,US,IL
4899581,Lemont,41.67364,-88.00173,US,IL
4899739,Libertyville,42.28308,-87.95313,US,IL
4899911,Lincoln Park,41.9217,-87.64783,US,IL
4899966,Lincoln Square,41.97587,-87.68922,US,IL
4900080,Lisle,41.80114,-88.07479,US,IL
4900292,Lockport,41.58948,-88.05784,US,IL
4900358,Logan Square,41.92337,-87.69922,US,IL
4900373,Lombard,41.88003,-88.00784,US,IL
4900579,Loves Park,42.32002,-89.05816,US,IL
4900611,Lower West Side,41.8542,-87.66561,US,IL
4900801,Machesney Park,42.34724,-89.039,US,IL
4900817,Macomb,40.45921,-90.6718,US,IL
4901445,Matteson,41.50392,-87.7131,US,IL
4901514,Maywood,41.8792,-87.84312,US,IL
4901663,McHenry,42.33335,-88.26675,US,IL
4901710,McKinley Park,41.8317,-87.67366,US,IL
4901868,Melrose Park,41.90059,-87.85673,US,IL
4902475,Mokena,41.52614,-87.88922,US,IL
4902476,Moline,41.5067,-90.51513,US,IL
4902559,Montgomery,41.73058,-88.3459,US,IL
4902667,Morgan Park,41.69031,-87.66672,US,IL
4902754,Morton,40.61282,-89.45926,US,IL
4902763,Morton Grove,42.04059,-87.78256,US,IL
4902900,Mount Greenwood,41.69809,-87.70866,US,IL
4903024,Mount Prospect,42.06642,-87.93729,US,IL
4903184,Mundelein,42.26308,-88.00397,US,IL
4903279,Naperville,41.78586,-88.14729,US,IL
4903360,Near North Side,41.90003,-87.6345,US,IL
4903363,Near South Side,41.8567,-87.62477,US,IL
4903466,New City,41.80753,-87.65644,US,IL
4903535,New Lenox,41.51198,-87.96561,US,IL
4903730,Niles,42.01892,-87.80284,US,IL
4903780,Normal,40.5142,-88.99063,US,IL
4903818,North Aurora,41.80614,-88.3273,US,IL
4903858,North Center,41.95392,-87.67895,US,IL
4903862,North Chicago,42.32558,-87.84118,US,IL
4903940,North Lawndale,41.86003,-87.71839,US,IL
4903976,North Peoria,40.71754,-89.58426,US,IL
4904056,Northbrook,42.12753,-87.82895,US,IL
4904286,Oak Forest,41.60281,-87.74394,US,IL
4904365,Oak Lawn,41.71087,-87.75811,US,IL
4904381,Oak Park,41.88503,-87.7845,US,IL
4904937,Orland Park,41.63031,-87.85394,US,IL
4904996,Oswego,41.68281,-88.35146,US,IL
4905006,Ottawa,41.34559,-88.84258,US,IL
4905211,Palatine,42.1103,-88.03424,US,IL
4905263,Palos Hills,41.6967,-87.817,US,IL
4905337,Park Forest,41.49142,-87.67449,US,IL
4905367,Park Ridge,42.01114,-87.84062,US,IL
4905599,Pekin,40.56754,-89.64066,US,IL
4905687,Peoria,40.69365,-89.58899,US,IL
4906125,Plainfield,41.62697,-88.20395,US,IL
4906500,Portage Park,41.95781,-87.76506,US,IL
4906882,Prospect Heights,42.0953,-87.93757,US,IL
4907907,Rock Island,41.50948,-90.57875,US,IL
4907959,Rockford,42.27113,-89.094,US,IL
4908033,Rogers Park,42.00864,-87.66672,US,IL
4908052,Rolling Meadows,42.08419,-88.01313,US,IL
4908068,Romeoville,41.64753,-88.08951,US,IL
4908173,Roselle,41.98475,-88.07979,US,IL
4908236,Round Lake,42.35336,-88.09341,US,IL
4908237,Round Lake Beach,42.37169,-88.09008,US,IL
4908737,St. Charles,41.91419,-88.30869,US,IL
4910713,Schaumburg,42.03336,-88.08341,US,IL
4911418,Shorewood,41.52003,-88.20173,US,IL
4911600,Skokie,42.03336,-87.73339,US,IL
4911863,South Chicago,41.73977,-87.55425,US,IL
4911893,South Elgin,41.99419,-88.2923,US,IL
4911934,South Holland,41.60087,-87.60699,US,IL
4911951,South Lawndale,41.84364,-87.71255,US,IL
4912013,South Shore,41.76198,-87.57783,US,IL
4912499,Sterling,41.78864,-89.69622,US,IL
4912691,Streamwood,42.02558,-88.17841,US,IL
4913110,Sycamore,41.98892,-88.68675,US,IL
4913723,Tinley Park,41.57337,-87.78449,US,IL
4914557,Uptown,41.9659,-87.65262,US,IL
4914570,Urbana,40.11059,-88.20727,US,IL
4914738,Vernon Hills,42.21947,-87.97952,US,IL
4914830,Villa Park,41.88975,-87.98895,US,IL
4915539,Wasco,41.93808,-88.40452,US,IL
4915545,Washington,40.70365,-89.40731,US,IL
4915734,Waukegan,42.36363,-87.84479,US,IL
4915963,West Chicago,41.88475,-88.20396,US,IL
4915987,West Elsdon,41.79392,-87.7245,US,IL
4915989,West Englewood,41.77809,-87.66672,US,IL
4916003,West Garfield Park,41.88059,-87.72922,US,IL
4916028,West Lawn,41.77281,-87.72227,US,IL
4916079,West Ridge,41.99975,-87.69284,US,IL
4916118,West Town,41.89381,-87.67493,US,IL
4916140,Westchester,41.85059,-87.882,US,IL
4916207,Westmont,41.79586,-87.97562,US,IL
4916288,Wheaton,41.86614,-88.10701,US,IL
4916311,Wheeling,42.13919,-87.92896,US,IL
4916732,Wilmette,42.07225,-87.72284,US,IL
4917067,Woodlawn,41.77948,-87.59949,US,IL
4917089,Woodridge,41.74697,-88.05034,US,IL
4917123,Woodstock,42.31474,-88.4487,US,IL
4917298,Yorkville,41.64114,-88.44729,US,IL
4917358,Zion,42.44613,-87.83285,US,IL
4917592,Anderson,40.10532,-85.68025,US,IN
4919381,Crawfordsville,40.04115,-86.87445,US,IN
4919451,Crown Point,41.41698,-87.36531,US,IN
4919820,Dyer,41.4942,-87.52171,US,IN
4919857,East Chicago,41.6392,-87.45476,US,IN
4919987,Elkhart,41.68199,-85.97667,US,IN
4920423,Fort Wayne,41.1306,-85.12886,US,IN
4920473,Frankfort,40.27948,-86.51084,US,IN
4920607,Gary,41.59337,-87.34643,US,IN
4920808,Goshen,41.58227,-85.83444,US,IN
4920869,Granger,41.75338,-86.11084,US,IN
4920986,Griffith,41.52837,-87.42365,US,IN
4921100,Hammond,41.58337,-87.50004,US,IN
4921402,Highland,41.55365,-87.45198,US,IN
4921476,Hobart,41.53226,-87.25504,US,IN
4921725,Huntington,40.8831,-85.49748,US,IN
4922388,Kokomo,40.48643,-86.1336,US,IN
4922459,LaPorte,41.6106,-86.72252,US,IN
4922462,Lafayette,40.4167,-86.87529,US,IN
4922673,Lebanon,40.04837,-86.46917,US,IN
4922968,Logansport,40.75448,-86.35667,US,IN
4923210,Marion,40.55837,-85.65914,US,IN
4923482,Merrillville,41.48281,-87.33281,US,IN
4923531,Michigan City,41.70754,-86.89503,US,IN
4923670,Mishawaka,41.66199,-86.15862,US,IN
4924006,Muncie,40.19338,-85.38636,US,IN
4924014,Munster,41.56448,-87.51254,US,IN
4924104,New Haven,41.0706,-85.01441,US,IN
4924198,Noblesville,40.04559,-86.0086,US,IN
4925006,Portage,41.57587,-87.17615,US,IN
4926170,Schererville,41.47892,-87.45476,US,IN
4926563,South Bend,41.68338,-86.25001,US,IN
4927537,Valparaiso,41.47309,-87.06114,US,IN
4928096,West Lafayette,40.42587,-86.90807,US,IN
4928118,Westfield,40.04282,-86.12749,US,IN
4928662,Abington,42.10482,-70.94532,US,MA
4928703,Acton,42.48509,-71.43284,US,MA
4928788,Agawam,42.06954,-72.61481,US,MA
4929004,Amesbury,42.85842,-70.93005,US,MA
4929022,Amherst,42.36723,-72.51852,US,MA
4929023,Amherst Center,42.37537,-72.51925,US,MA
4929180,Arlington,42.41537,-71.15644,US,MA
4929283,Ashland,42.26121,-71.4634,US,MA
4929399,Attleboro,41.94454,-71.28561,US,MA
4929417,Auburn,42.19454,-71.83563,US,MA
4929771,Barnstable,41.70011,-70.29947,US,MA
4930282,Belmont,42.39593,-71.17867,US,MA
4930505,Beverly,42.55843,-70.88005,US,MA
4930511,Beverly Cove,42.55343,-70.85366,US,MA
4930577,Billerica,42.55843,-71.26895,US,MA
4930956,Boston,42.35843,-71.05977,US,MA
4931429,Brockton,42.08343,-71.01838,US,MA
4931482,Brookline,42.33176,-71.12116,US,MA
4931737,Burlington,42.50482,-71.19561,US,MA
4931972,Cambridge,42.3751,-71.10561,US,MA
4932214,Canton,42.15843,-71.14477,US,MA
4932869,Chelmsford,42.59981,-71.36728,US,MA
4932879,Chelsea,42.39176,-71.03283,US,MA
4933002,Chicopee,42.1487,-72.60787,US,MA
4933743,Concord,42.46037,-71.34895,US,MA
4934500,Danvers,42.57509,-70.93005,US,MA
4934664,Dedham,42.24177,-71.16616,US,MA
4935038,Dracut,42.67037,-71.30201,US,MA
4935434,East Longmeadow,42.06454,-72.51259,US,MA
4935582,Easthampton,42.26676,-72.66898,US,MA
4935623,Easton,42.02454,-71.12866,US,MA
4936008,Everett,42.40843,-71.05366,US,MA
4936087,Fairhaven,41.6376,-70.90365,US,MA
4936159,Fall River,41.70149,-71.15505,US,MA
4936812,Fitchburg,42.58342,-71.8023,US,MA
4937230,Framingham,42.27926,-71.41617,US,MA
4937232,Framingham Center,42.29732,-71.43701,US,MA
4937276,Franklin,42.08343,-71.39673,US,MA
4937557,Gardner,42.57509,-71.99813,US,MA
4937829,Gloucester,42.61405,-70.66313,US,MA
4938048,Grafton,42.20704,-71.68562,US,MA
4938378,Greenfield,42.58759,-72.59953,US,MA
4938836,Hanover,42.11316,-70.81199,US,MA
4939085,Haverhill,42.7762,-71.07728,US,MA
4939647,Holden,42.35176,-71.86341,US,MA
4939783,Holyoke,42.20426,-72.6162,US,MA
4940764,Jamaica Plain,42.30982,-71.12033,US,MA
4941720,Lawrence,42.70704,-71.16311,US,MA
4941873,Leominster,42.52509,-71.75979,US,MA
4941935,Lexington,42.44732,-71.2245,US,MA
4942508,Longmeadow,42.0501,-72.58287,US,MA
4942618,Lowell,42.63342,-71.31617,US,MA
4942744,Ludlow,42.16009,-72.47592,US,MA
4942807,Lynn,42.46676,-70.94949,US,MA
4942939,Malden,42.4251,-71.06616,US,MA
4943021,Mansfield,42.03343,-71.21894,US,MA
4943097,Marblehead,42.5001,-70.85783,US,MA
4943170,Marlborough,42.34593,-71.55229,US,MA
4943629,Medford,42.41843,-71.10616,US,MA
4943677,Melrose,42.45843,-71.06616,US,MA
4943828,Methuen,42.7262,-71.19089,US,MA
4943888,Middleborough,41.89316,-70.91115,US,MA
4943958,Milford,42.13982,-71.51617,US,MA
4944193,Milton,42.24954,-71.06616,US,MA
4944994,Natick,42.28343,-71.3495,US,MA
4945055,Needham,42.28343,-71.23283,US,MA
4945121,New Bedford,41.63526,-70.92701,US,MA
4945256,Newburyport,42.81259,-70.87728,US,MA
4945283,Newton,42.33704,-71.20922,US,MA
4945588,North Chicopee,42.18343,-72.59953,US,MA
4945819,Northampton,42.32509,-72.6412,US,MA
4945911,Norton,41.96677,-71.18699,US,MA
4945952,Norwood,42.19454,-71.1995,US,MA
4946620,Palmer,42.15843,-72.32869,US,MA
4946863,Peabody,42.52787,-70.92866,US,MA
4947459,Pittsfield,42.45008,-73.24538,US,MA
4948247,Quincy,42.25288,-71.00227,US,MA
4948403,Randolph,42.1626,-71.04116,US,MA
4948462,Reading,42.52565,-71.09533,US,MA
4948924,Rockland,42.13066,-70.91616,US,MA
4950065,Salem,42.51954,-70.89672,US,MA
4950267,Saugus,42.46482,-71.01005,US,MA
4950898,Shrewsbury,42.29593,-71.71285,US,MA
4951248,Somerset,41.76955,-71.12866,US,MA
4951257,Somerville,42.3876,-71.0995,US,MA
4951305,South Boston,42.33343,-71.04949,US,MA
4951397,South Hadley,42.25842,-72.57453,US,MA
4951473,South Peabody,42.50982,-70.94949,US,MA
4951594,Southbridge,42.0751,-72.03341,US,MA
4951788,Springfield,42.10148,-72.58981,US,MA
4952121,Stoneham,42.4801,-71.0995,US,MA
4952206,Stoughton,42.1251,-71.10227,US,MA
4952320,Sudbury,42.38343,-71.41617,US,MA
4952487,Swansea,41.74816,-71.18977,US,MA
4952629,Taunton,41.9001,-71.08977,US,MA
4952762,Tewksbury,42.61065,-71.23422,US,MA
4954265,Wakefield,42.50648,-71.07283,US,MA
4954380,Waltham,42.37649,-71.23561,US,MA
4954611,Watertown,42.37093,-71.18283,US,MA
4954738,Wellesley,42.29649,-71.29256,US,MA
4955089,West Springfield,42.10704,-72.62037,US,MA
4955190,Westfield,42.12509,-72.74954,US,MA
4955219,Westford,42.57926,-71.43784,US,MA
4955336,Weymouth,42.22093,-70.93977,US,MA
4955840,Wilmington,42.54648,-71.17367,US,MA
4955884,Winchester,42.45232,-71.137,US,MA
4955993,Winthrop,42.3751,-70.98283,US,MA
4956032,Woburn,42.47926,-71.15228,US,MA
4956184,Worcester,42.26259,-71.80229,US,MA
